date,description,title
Martes  6 de septiembre de 2016,(...)  duró más de cuatro meses.,Habitantes denuncian freno a obras en Parque Biblioteca España
Martes  6 de septiembre de 2016,(...) ,Estas son las regiones en alerta por presencia del Eln y bandas
Martes  6 de septiembre de 2016,"(...)  creer en las virtudes de la iniciativa privada e impulsó un proyecto tras el otro, aplicando en ello su vasto conocimiento de ,, su descomunal laboriosidad y su penetrante inteligencia (...)",Fernando Arteta García y su alegría de vivir
Martes  6 de septiembre de 2016,"(...)  a esta población, ya que según explicó el , de la CAR, Jairo Andrés Peñuela, con una eventual creciente del río y la alteración de su cauce se pueden generar (...)",Aprovecharon bajos niveles del río Apulo para extraer arena
Lunes  5 de septiembre de 2016,(...) ,Lluvias dejan varios carros arrastrados por arroyos en Barranquilla 
Lunes  5 de septiembre de 2016,"(...)  e , de la Universdad del Norte, Arteta García estuvo vinculado a entidades como Parrish y Cia. Ahí se desempeñó como , de proyectos desde 1976 a 1980 (...)",Falleció en accidente el empresario y líder gremial Fernando Arteta 
Lunes 12 de septiembre de 2016,"(...)  los servicios en la zona como otra forma de prevención. Por eso, pocas personas evacuadas se quedaron para presenciar la demolición. El , Mauricio Alfonso Vega, del consorcio San José (...)",La fallida implosión de la antigua sede de la Defensoría del Pueblo
Domingo 11 de septiembre de 2016,"(...)  con los juegos de las recordadas décadas de los 80 y 90 que marcaron, literalmente, una época.",Se ponen de moda las consolas de videojuegos retro
Sábado 10 de septiembre de 2016,(...) ,Crean bebidas para cada tipo de deporte
Sábado 10 de septiembre de 2016,(...) .,"Flor Alba Núñez, emblema de un periodismo bajo amenaza"
Viernes  9 de septiembre de 2016,"(...)  Martin y el , Sam Okell (...)",Estrenan álbum de los Beatles con material descatalogado
Viernes  9 de septiembre de 2016,"(...)  que los informes preliminares de los profesionales de la CRQ dan cuenta de que ""no existe la certeza científica de que esos los cultivos puedan perjudicar las fuentes hídricas"".","Quindío, en vilo por falta de recursos hídricos "
Domingo 25 de septiembre de 2016,"(...)  expedicionarios, que incluyen buzos de altas profundidades, , especializados en robótica submarina, infantes de marina, oficiales de la Armada y hasta productores de video, que cuentan con personal (...)","Conozca Serrana, nuestra isla del tesoro en el mar Caribe"
Viernes  9 de septiembre de 2016,"(...)  (Florida). Quiso ser , aeronáutico, al parecer para combinar su placer por el dibujo con su afición por los aviones. Regresó a Colombia para estudiar Ciencia (...)","'Treinta', el tributo de Pedro Alcántara a Vasili Kandinsky"
Jueves  8 de septiembre de 2016,"(...) , otro de los talentos chocoanos que se prepara como , industrial en la Universidad de Antioquia.",El 'deporte blanco' que se la juega por los niños del Chocó
Jueves  8 de septiembre de 2016,(...)  que acompañó en campaña y hace parte del equipo del gobernador Carlos Andrés Amaya.,Asesor de gobernacion iniciará campaña por el 'sí' en el plebiscito 
Jueves  8 de septiembre de 2016,(...) .,Un viaje con retorno al 'asteroide de la muerte'  
Sábado 24 de septiembre de 2016,"(...) .604 árboles sembrados en los separadores de la autopista Norte, entre calles 100 y 170, representan distintos beneficios para los vecinos. Según Juan Rodríguez, , civil (...)",Recomiendan no sembrar más árboles en la autopista Norte
Sábado 24 de septiembre de 2016,"(...)  de La Porciúncula hace un año, informó que ",A La Porciúncula la amenazan el abandono y los habitantes de calle 
Viernes 23 de septiembre de 2016,"(...)  sus profesiones –, agrónomo y sociólogo– con mucha intensidad, siempre al servicio de los más humildes, en busca de la equidad social. Lo eliminaron físicamente, pero (...)",Da miedo salir a la calle
Viernes 23 de septiembre de 2016,"(...) , músicos, productores, , y otros profesionales creativos de la industria de la grabación.",Grupo de joropo Palo Cruzao tiene nominación en los Grammy
Jueves 22 de septiembre de 2016,"(...)  diariamente.,En el desarrollo de la experiencia participaron empresas colombianas. Una de ellas fue Latitude, que se encargó de las animaciones en 3D. También participaron , (...)",Este es el parque temático sobre tecnología en Bogotá
Jueves 22 de septiembre de 2016,(...)  pretende que los ciudadanos se mantengan limitados para conocer lo que sucede afuera.,Un error informático revela lo que norcoreanos ven en internet
Miércoles 21 de septiembre de 2016,"(...) : ,Conozca qué hacer si es víctima de 'sexting'","'Sexting', 'texting' y otros riesgos que hay en la red "
Miércoles 21 de septiembre de 2016,"(...)  el , agrónomo Alexander Merchán Torres.,Esta problemática aisló prácticamente a Sirguazá del casco urbano de Mongua y retrasó considerablemente (...)","Mongua, de 'zona roja' a zona cafetera"
Miércoles 21 de septiembre de 2016,(...) ,"Fonseca, Medrano, Cepeda y Vives, nominados a los Grammy Latino"
Viernes  2 de septiembre de 2016,"(...) , , (...)",Voto en blanco gana de nuevo en elección de rector de U. Distrital
Viernes  2 de septiembre de 2016,"(...)  ciudades, llegando hasta 50 millones de personas. ",El proyecto de China de establecer superurbes
Jueves  1 de septiembre de 2016,"(...)  se llamó 'La Rana' y fue lanzado en el 2012. Ese mismo año, en los estudios Ático de la Universidad Javeriana, la agrupación tuvo la oportunidad de grabar con el , (...)",Redil Cuarteto lanza su disco 'Remolino en el Estero' 
Jueves  1 de septiembre de 2016,"(...) , EL Tiempo conoció que en la votación de hoy hubo seis votos en blanco, dos por el candidato José Lizcano Caro, , catastral y de geodesia de la UD y dos a favor de William F (...)",Queda desierta elección del rector en la Universidad Distrital 
Miércoles 31 de agosto de 2016,(...) ,"Logística en atención de emergencias, reto de ingenieros en el Valle"
Miércoles 31 de agosto de 2016,(...) ,Los retos del futuro rector de la Universidad Distrital 
Miércoles 31 de agosto de 2016,(...) .,Los retos del futuro rector de la U. Distrital 
Martes 30 de agosto de 2016,"(...) ,6 por ciento.",Etapa 1 B de Parques del Río Medellín costará 100.000 millones más
Lunes 29 de agosto de 2016,"(...)  con nuestros , militares y la acción integral.",'El ejército que quedará con armas es el de la República de Colombia'
Lunes 29 de agosto de 2016,"(...)  es un proyecto que se hará en alta montaña con procesos constructivos que causarán el menor impacto ambiental”, dijo uno de los , de la obra.",Avanzan los trabajos en la autopista 4G de Ibagué a Cajamarca
Martes 20 de septiembre de 2016,"(...)  y la arquitectura. Un recién graduado de bachiller toma decisiones por razones que la gente no entiende. Tenía dos tíos, uno , eléctrico que era gerente de la empresa (...)",Germán Samper: recorridos a lápiz
Martes 20 de septiembre de 2016,"(...) .,El hermano adoptivo de Gabriela tomó la palabra para decir que ella le había enseñado a leer y a escribir y ahora era , agrónomo. Era como estar volviendo a un sueño (...)",Los hilos de la desmemoria
Martes 20 de septiembre de 2016,"(...)  infantiles que , del Ejército construyen para localidades rurales que sufrieron el conflicto armado en diferentes partes del país.","Los niños de La Mermita, Caldas, ya pueden jugar en paz"
Martes 20 de septiembre de 2016,"(...)  de obra y Jorge Aristizábal, , calculista.",Apelarán la absolución a los curadores del edificio Space
Lunes 19 de septiembre de 2016,"(...) ,La Mermita, Aguadas (Caldas), durante la entrega de uno de los 90 parques infantiles que esta semana se pondrán en funcionamiento y que fueron construidos por los , militares (...)","El gran desafío operacional para las fuerzas, es desminar a Colombia"
Lunes 19 de septiembre de 2016,"(...)  le corresponderá al dueño tomar las acciones que corresponden al caso”, dijo el ,.",La erosión se come el litoral del golfo de Urabá 
Lunes 19 de septiembre de 2016,"(...)  ocasiones dejó esperando a los , y tiró por el piso la programación que se tenía organizada para su lanzamiento ese 26 de mayo, fecha de cumpleaños del cantante (...)",Este es el contrato millonario que subastarán de Diomedes Díaz  
Lunes 19 de septiembre de 2016,"(...) ”, afirmó el , ambiental.",Bomberos han atendido 950 emergencias por árboles este año en Bogotá
Lunes 19 de septiembre de 2016,"(...) , la cantidad que se transporta, el sitio de destino y la firma de una autoridad ambiental”, explica Pinzón.",Así funciona el tráfico ilegal de madera que se incauta en Bogotá
Domingo 18 de septiembre de 2016,(...) ,"Bluecity, una 'app' para mejorar la movilidad"
Domingo 18 de septiembre de 2016,(...)  que la última vez que supo de él fue en esa madrugada. Le grabó un video con el celular desde una discoteca.,El calvario de no saber si están vivos o si los asesinaron
Sábado 17 de septiembre de 2016,"(...)  varios aplazamientos y pasaron de costar 17.200 millones de pesos a 23.000 millones, según informó el semanario ZONA. ",¿Y por esto pagamos? / Voy y vuelvo
Sábado 17 de septiembre de 2016,"(...)  también un , y un empleado de la empresa para intervenir en caso de que el sistema automático cometa algún error. “Hoy estamos invitando a nuestros pasajeros más fieles (...)",Uber echa a rodar su carro sin conductor
Sábado 17 de septiembre de 2016,"(...)  en el parque biblioteca estaban suspendidas y que al proyecto, en ocasiones, no llegaban los materiales requeridos para adelantar las labores, pese a que los , pedían prontitud en los mismas (...)",Parque Biblioteca España de Medellín reabrirá en febrero de 2017
Sábado 17 de septiembre de 2016,"(...)  a la Sociedad de , de Colombia para que adelante un peritazgo que permita establecer el real avance  de la obra y a su vez un informe sobre el estado estructural de todas las tribunas (...)","Atlético Huila, en el Murillo Toro, recibe a Rionegro"
Sábado 17 de septiembre de 2016,(...) .,Ocho obras necesita la ciudad para mitigar el impacto de las lluvias
Viernes 16 de septiembre de 2016,"(...)  de los aspirantes a la rectoría. Además, de la ‘guerra sucia’ contra algunas candidaturas.",Unimagdalena va a las urnas por nuevo rector
Viernes 16 de septiembre de 2016,"(...) ’ a la gente. Queríamos que todos los , fueran iguales o que todos los abogados fueran iguales. Porque cuando se moría el , ponías a otro igual, y la maquinaria industrial (...)","'Si Trump gana, sería un fracaso de la educación'"
Jueves 15 de septiembre de 2016,(...) .,Aguacero también afectó obras del acueducto en Villavicencio
Jueves 15 de septiembre de 2016,"(...)  colombiana.,Dicho por expertos , españoles que trabajan en la obra, las obras de la vía al Llano no tienen nada que envidiarle a otros países del mundo (...)",Vía al Llano abre hoy un túnel único en América Latina
Miércoles 14 de septiembre de 2016,(...)  y frenaba ante la apertura de la puerta de un vehículo en una calle con mucho movimiento.,Uber prueba sus vehículos sin conductor en las calles de Pittsburgh
Miércoles 14 de septiembre de 2016,"(...)  en educación, economista, ,, entre otros expertos que aportan una visión interdisciplinaria que han aportado a su importante labor a favor de la niñez de la Región (...)",Cuando la ayuda y alimentación sí llega a los niños pobres del Caribe
Martes 13 de septiembre de 2016,"(...)  más frecuente en estos tiempos en los que las condiciones meteorológicas son cada vez más cambiantes a lo largo del día, sirvió de inspiración a los , David (...)",La camiseta que pasa de 15 a 35 grados centígrados en minutos
Martes 13 de septiembre de 2016,"(...)  Los Álamos, el lugar donde realmente se hizo la bomba, nunca hubo más de 6.000 personas entre militares, científicos (físicos y químicos), , expertos en explosivos (...)",Roy Glauber: el último sobreviviente del Proyecto Manhattan
Martes 13 de septiembre de 2016,"(...) , para Orjuela, quien también es el presidente de la Sociedad de , del Quindío, “el desarrollo de la ciudad debe ir de la mano con el medio ambiente, con lo social (...)",Choque de trenes por falta de agua en el Quindío
Martes 13 de septiembre de 2016,(...) .,Opaco panorama del sistema de acueducto de Villavicencio
Lunes 12 de septiembre de 2016,"(...) , en cualquier parte del mundo, un ejecutivo, un empresario, un técnico, un periodista o un , de sistemas, por apenas mencionar algunas profesiones, puede mantenerse conectado para cumplir con (...)","Nómada digital, una alternativa laboral y de vida"
Lunes 12 de septiembre de 2016,"(...)  de hacer eventos”, dice. Su labor es acompañar procesos.","Cultura en el posconflicto, la misión es construir ciudadanía"
Lunes 12 de septiembre de 2016,(...) ,El pasado y el futuro reciben premio Alejandro Ángel Escobar
Lunes 12 de septiembre de 2016,"(...)  de la Internet Society-Isoc, el , español Gonzalo Camarillo, quien adelantó que, de aquí a 2040, la red será cada vez más descentralizada, inteligente, autónoma (...)","En el 2040, internet sabrá y manejará todo"
Lunes  5 de septiembre de 2016,"(...)  como Parrish y Cia, en el cargo de , de proyectos desde 1976 a 1980.",Murió el empresario Fernando Arteta
Lunes  5 de septiembre de 2016,(...) ,El sueño cumplido gracias al concurso de ortografía de EL TIEMPO
Domingo  4 de septiembre de 2016,"(...)  como tratamiento de la enfermedad periodontal avanzada”, dice Javier Campos, , en biotecnología del equipo, que actualmente prueba la capacidad antibacteriana y la seguridad (...)","Nanopartículas de cobre, aliadas de la medicina"
Domingo  4 de septiembre de 2016,"(...)  de vender productos que podía vender cualquiera y no un , como él. Con 28 años, se dio cuenta de que era el momento de empezar con lo suyo, de ser el crack del equipo (...)","El hombre detrás de Totto, la marca que brilló en los olímpicos"
Sábado  3 de septiembre de 2016,"(...)  luego– “dice mucho de la calidad de la publicación, pero también de la tozudez de su editor”.","Aleph, homenaje a medio siglo de cultura por la paz"
Sábado  3 de septiembre de 2016,"(...)  gracias a su intercesión para lograr la curación inexplicable para la ciencia del , mecánico brasileño Marcilio Haddad Andrino, de 43 años (...)",El milagro que convertirá a la madre Teresa de Calcuta en santa
Viernes  2 de septiembre de 2016,"(...)  reciclable.,www.bn.com.pe/",Estos son los ganadores de los Premios Latinoamérica Verde 2016
Viernes  2 de septiembre de 2016,"(...)  y de otras ciudades del país, y sistemas que miden la variación térmica del cuerpo.",Imágenes infrarrojas para detectar mentirosos
Viernes  2 de septiembre de 2016,"(...)  servirles a los , y arquitectos encargados de la reconstrucción de las zonas afectadas por el terremoto. “También son útiles para ver cómo cambian los terrenos (...)",Así se transformó la tierra tras el terremoto en Italia
Viernes  2 de septiembre de 2016,"(...)  del Meta, , Reinaldo Romero, al informar sobre la afectación que esta semana han sufrido los municipios de Granada, Puerto Concordia, Fuentedeoro, Puerto Lleras, Puerto Rico y El Castillo (...)",El invierno tiene a 18 municipios del Meta  en calamidad pública
Lunes 29 de agosto de 2016,"(...) ,@CazaInfractor",Las campañas ciudadanas que buscan a infractores en las vías de Bogotá
Lunes 29 de agosto de 2016,"(...)  en múltiples usos como recuperación de suelos, abono y materia prima para la construcción.",Planta que limpiará el río Medellín operaría en el 2017
Domingo 28 de agosto de 2016,"(...)  por el fenómeno de la Niña en 2011, Lina Cataño y Andrés Walker, , de diseño de producto de la Universidad Eafit de Medellín, decidieron dedicarse a investigar (...)",Millennials que dejan huella
Domingo 28 de agosto de 2016,"(...)  de , y los entes gubernamentales se deben pronunciar.",La paz va más allá de la firma
Viernes 26 de agosto de 2016,(...)  plamtados y que no requieran cantidades altas de agua.,"Ladera de Chipichache, en el norte de Cali, se convertirá en parque"
Viernes 26 de agosto de 2016,(...) ,Liberan a ingenieros en poder del Eln
Viernes 26 de agosto de 2016,(...) ,Liberan a ingenieros en poder del Eln
Martes 23 de agosto de 2016,(...)  de los sesenta. ,"Hace 25 años, la web se abrió al público"
Martes 23 de agosto de 2016,"(...)  y era oriundo de Casacará (Codazzi), estaba adscrito al Batallón de , N° 10, General Manuel Alberto Murillo González.","En hechos confusos, asesinan a un soldado en zona rural de Valledupar"
Sábado 27 de agosto de 2016,"(...)  financiar , civiles, ambientales, documentólogos, grafólogos”, señala Felipe Córdoba, auditor general.",Contralorías rescatan 40 de cada $ 1.000 de recursos embolatados
Sábado 27 de agosto de 2016,"(...) : ,En dos departamentos del país, petróleo no alcanza a cubrir los costos",Meta: presente y futuro petrólero del país 
Sábado 27 de agosto de 2016,"(...)  científico colombiano, sino que para muchos historiadores es el primer astrónomo, el primer geógrafo, el primer , militar y el primer periodista científico nacido en tierras (...)","Caldas, el primer gran científico que tuvo Colombia"
Sábado 27 de agosto de 2016,"(...) , enferma a las abejas. Ernesto Bermúdez*, , ambiental con más de 20 años de experiencia en el uso de plaguicidas, advirtió de otros tóxicos más peligrosos (...)",¿Por qué se están muriendo las abejas de Guasca?
Viernes 26 de agosto de 2016,"(...) , y para culminar por completo se requieren los 16 kilómetros hasta Cota.",Trabajos de limpieza del río Bogotá irán hasta Cota
Jueves 25 de agosto de 2016,"(...)  de los , Juan Manuel Zorro y Yairsiño Amaya, quienes la tarde de este miércoles habían sido secuestrados en zona rural del municipio de Tibú, en Norte de Santander (...)","Dos ingenieros secuestrados por el Eln, en Tibú, fueron liberados"
Jueves 25 de agosto de 2016,(...) ”.,"Con palas, picas y cascos, soldados tapan huecos en calles de Ibagué"
Jueves 25 de agosto de 2016,"(...) , a cargo de un , agroindustrial experto en bovinos.,Es de esperarse que la justicia dé pronto con los responsables. Algo tan urgente como que la actual administración (...)",Editorial: La tragedia del Plazas Alcid
Miércoles 24 de agosto de 2016,(...) ',Se buscan ingenieras
Martes 23 de agosto de 2016,(...) ,El bogotano que cumplió su sueño gracias a un concurso de ortografía
Martes 23 de agosto de 2016,"(...) , y la misma posición asumió el , civil Marcos Silva, quien, tras visitar la zona afectada y revisar los escombros, advirtió que “en la obra hubo fallas aberrantes (...)",Las 'perlas' tras tragedia del estadio de Neiva 
Lunes 22 de agosto de 2016,(...) .,Encuentre el 'roomie' ideal para convivir 
Lunes 22 de agosto de 2016,(...) .,"Por primera vez, Irán expone su nuevo sistema de misiles antiaéreos"
Sábado 20 de agosto de 2016,"(...)  en desgracia y un europeo vendedor de joyas, entre otros.",'Profesor lejos de las redes hace el ridículo': Jacqueline Bustamante
Sábado 20 de agosto de 2016,(...)  una tragedia.,Habitantes de Cedritos viven atemorizados por un edificio en ruinas 
Viernes 26 de agosto de 2016,"(...)  de la CVC, Rubén Darío Materón.",Valle se propone ser el primero libre de C02
Viernes 26 de agosto de 2016,"(...) , España, Luxemburgo, Filipinas y Bélgica, , de sistemas, programadores, expertos en Oracle, SAP, redes sociales, CRM, entre otros, y haberse lanzado en Colombia desde hace tan solo un mes (...)","Ticjob.co, el primer portal de empleo para perfiles TIC en Colombia"
Miércoles 24 de agosto de 2016,(...)  al lecho del río.,Plan de emergencia para comunicar a Casanare con el centro del país
Martes 23 de agosto de 2016,"(...)  del ‘blues’ del Misisipi (EE. UU.). , de sonido, músico y docente. Debutó como solista en el 2012 con su primer álbum, ‘Lone spirit (...)",Tom Abella encarna la dura vida de los guitarristas solistas 
Viernes 19 de agosto de 2016,"(...) ’, la carrera 29 y las calles 17 y 14”, explicó Fernando Arbeláez, , residente del consorcio constructor.","La UTP, con nueva intersección vial y ruta del sistema Megabús"
Viernes 19 de agosto de 2016,"(...)  canción”. Así, ¿alguien extrañara el “hacer”?",Sugerencias para el verbo hacer
Jueves 18 de agosto de 2016,"(...)  sus destinos sin necesidad de tomar el volante. Los , de Volvo prueban el primer modelo autónomo en las calles de Gotemburgo (suroeste de Suecia) desde 2014, y en 2017 lo confiarán (...)",Volvo y Uber se alían para desarrollar automóviles autónomos
Jueves 18 de agosto de 2016,(...) .,Vecinos transforman las llantas usadas en canecas
Jueves 18 de agosto de 2016,"(...) , son 9.300 metros cuadrados de área construida, en tres niveles y un sótano de parqueaderos.",La Escuela de Ingeniería estrena edificio
Jueves 18 de agosto de 2016,(...) .,Vendaval que sacudió a Bogotá se puede repetir
Jueves 18 de agosto de 2016,(...)  que soñamos para que la paz sea no solo un sueño sino una realidad”.,Compromiso empresarial con plan de reintegración en el Meta
Jueves 18 de agosto de 2016,"(...) ’.,Víctor Pérez, el , por años de la HJCK, me contaba que dos cosas lo conmovieron toda la vida de Castaño como jefe: la primera, que jamás se le atrasó con el pago (...)",Por siempre joven
Miércoles 17 de agosto de 2016,"(...) , el agua fue su casa.",Velista de 54 años logró el segundo oro para Argentina en Río
Miércoles 17 de agosto de 2016,"(...)  por el físico cuántico Pan Jianwei y el , espacial Wang Jianyu, ha conseguido comprobar esto en tierra, a distancias de 100 kilómetros, pero a través del QUESS intentará (...)",China lanza satélite para explorar la teleportación
Miércoles 17 de agosto de 2016,"(...) , en los Juegos Olímpicos de Berlín, representó a Brasil en la natación, mientras que en Helsinki 1952 lo hizo en el waterpolo. Ya para esos años, Havelange, , de minas y abogado (...)","João Havelange, el dirigente que cambió la historia del fútbol"
Miércoles 17 de agosto de 2016,"(...)  y las telas inteligentes... este tipo de desarrollos dará paso a la era de los dispositivos verdaderamente flexibles”, señaló Venkat Viswanathan, , mecánico (...)",Teléfonos inteligentes tendrían su futuro en materiales flexibles
Jueves 11 de agosto de 2016,"(...) . Los , que evaluaron la estructura recomendaron cambiarla por completo, dado que no soporta otro mantenimiento.","Después de seis meses, el teatro Metropolitano sigue cerrado"
Jueves 11 de agosto de 2016,"(...)  en diferentes áreas que trabajan en Cotecmar, donde hay activa participación de los , navales de la Armada, y se logró, en el caso del buque OPB, una capacidad de proyección (...)","Con ingenio colombiano, la Armada Nacional navegará por el mundo"
Jueves 11 de agosto de 2016,"(...)  quedó como campeón de Fifa Latinoamérica. El FestiGame reunió en Chile a los mejores jugadores de la región y este , fue el ganador. ","Así vive Javier, el jugador de Fifa más 'duro' de Colombia"
Miércoles 10 de agosto de 2016,"(...) , sobre la concentración de la guerrilla. ",Tercera parte de puntos de ubicación de las Farc ya fueron visitados
Miércoles 10 de agosto de 2016,"(...) . Entre los integrantes de la misión también va un equipo de expertos como topógrafos, cartógrafos e incluso , (...)",No se acueste sin leer esto 
Miércoles 10 de agosto de 2016,"(...)  de expertos como topógrafos, cartógrafos e incluso ,.",Este es el plan con el que alistan zonas de ubicación para las Farc
Miércoles 10 de agosto de 2016,"(...)  de 2014, que dicho predio se intervenga.","Un colegio, 'dolor de cabeza' de proyecto vial en Bucaramanga"
Miércoles 10 de agosto de 2016,"(...) , integrado por oficiales de la Fuerza Pública, comandantes de las Farc de las distintas áreas, ,, topógrafos y expertos en logística y comunicaciones, revisó (...)",Comisiones visitan seis de las 31 zonas de concentración de las Farc
Martes  9 de agosto de 2016,"(...)  operado por los , Ronny López y William Pérez, del Grupo de Investigación de Energías Alternativas y Biomasas de la Universidad.",Robot de la Nasa medirá la calidad del aire en el Cesar 
Martes  9 de agosto de 2016,"(...)  definir. En marzo del 2007, Alonso había estado secuestrado durante 15 días por las Farc en Chocó, junto con otros 8 geólogos, mientras exploraban la zona. Es , (...)",Conflicto pesa cada vez menos en drama de la desaparición en Colombia
Sábado  6 de agosto de 2016,"(...)  rendimiento –explica el , forestal Orlando Martínez, de la CRQ– se les está proponiendo a los finqueros la figura de pagos por servicios ambientales: si tienen el 50 por ciento (...)",En Quindío comenzó proyecto que le dará nueva vida al árbol nacional
Viernes  5 de agosto de 2016,"(...)  como administradores, contadores, economistas, o con ,. Sin embargo, por la aplicabilidad de sus contenidos, es en realidad un programa dirigido a profesionales de diferentes áreas del conocimiento (...)",5 beneficios de estudiar un posgrado en gerencia de proyectos
Viernes  5 de agosto de 2016,"(...)  a Colombia como territorio libre de sospechas de minas” se activará la primera Brigada de , de Desminado Humanitario y que será conformada –en cinco batallones, ubicados (...)",Editorial: Desminando a Colombia
Jueves  4 de agosto de 2016,"(...)  se utilizaron equipos de detección y el grupo especial de Explosiones y Demoliciones. Una vez fue controlada la situación los soldados del Batallón de , Nº 5 dieron un parte (...)",Ejército halló cilindros con explosivos en una vía de Santander
Martes  9 de agosto de 2016,"(...)  se inauguró en 1973. Es decir, el coliseo actual ya suma 43 años desde su construcción, bajo la dirección del , Guillermo González.",Así se transformará el Coliseo El Campín de Bogotá para el año 2018
Martes  9 de agosto de 2016,"(...)  de trabajar o de emprender algún proyecto. Ese es el caso de Lorenzo y Juliana, un , informático y una licenciada en administración. Ellos llegaron hace dos semanas de Venezuela (...)",Las caras de la crisis de migración venezolana en Bogotá 
Jueves  4 de agosto de 2016,"(...) "", dijo el mandatario.",En una semana darán paso a la vía Medellín- Quibdó
Jueves  4 de agosto de 2016,"(...)  Silicon Valley trabajó para el gigante tecnológico IBM como , de software y en el equipo estratégico corporativo, mencionó que el trabajo de Facebook ha estado dirigido (...)",La realidad virtual podría ayudar a empatizar en el futuro
Jueves  4 de agosto de 2016,"(...)  como una forma de prevenir emergencias durante los periodos de lluvias.,En el operativo participarán 20 funcionarios de la EAB, entre ,, operarios y trabajadores sociales, así (...)",Sesenta sumideros fueron limpiados en el parque de la 93
Jueves  4 de agosto de 2016,"(...)  del lado privado como del público”, añade.",Colombia se prepara para la cuarta revolución industrial 
Miércoles  3 de agosto de 2016,"(...)  se realizará en el Megacolegio Santa Lucía donde los habitantes del municipio conocerán por parte de , contratistas y técnicos del Fondo en qué consisten las obras (...)",Fondo de Adaptación socializa obras en el Canal del Dique
Lunes  8 de agosto de 2016,"(...)  , Contratistas Ltda. y Sánchez Construcciones Ltda.","Con reubicación, inició peatonalización en el centro de Barranquilla"
Lunes  8 de agosto de 2016,(...)  de manera sostenible.,Las abejas están en riesgo de desaparecer
Lunes  8 de agosto de 2016,"(...) , con este ambiente de playa, con la brisa del mar y tantas personas haciendo ejercicio”, señaló Fabio, un joven , que vive en este barrio de clase media alta carioca (...)",Copacabana vibra con su pasión carioca del vóley-playa
Lunes  8 de agosto de 2016,"(...)  y Sistemas Inteligentes, en el laboratorio de Univalle, y ha sido dirigido por el , eléctrico Humberto Loaiza, doctor en Robótica de la Université D'evry-Val-D'Essonne, de Francia (...)",En Cali prueban devolverles el movimiento a cuadripléjicos
Miércoles  3 de agosto de 2016,(...)  se encuentra la quebrada Armenia.,El Centro Comercial Armenia tiene locales hechos en café
Domingo  7 de agosto de 2016,"(...) ”, responde el , Luis Ferreira, voz oficial del megaproyecto.",Así fue el primer mes de operaciones del nuevo Canal de Panamá
Sábado  6 de agosto de 2016,(...) ,Brigada de Ingenieros de Desminado Humanitario inicia labores
Sábado  6 de agosto de 2016,"(...)  para que los jóvenes que quieran convertirse en , estudien los primeros dos años de la carrera en su pueblo y, posteriormente, se trasladen hasta la sede central de la universidad para terminar (...)",Amplían oferta universitaria en los municipios del país
Sábado  6 de agosto de 2016,(...) .,El cantante Agustín Toro salió ileso de un accidente vial
Martes 16 de agosto de 2016,"(...)  y compró el 100 por ciento de la firma , Diseñadores Asociados (Indisa), que se enfoca en servicios de consultoría empresarial y tiene la sede en Medellín (...)",La movida que le falló al 'rey' de los envases de vidrio en el país
Martes 16 de agosto de 2016,"(...)  automática entre wifi y datos celulares sin perder la llamada"", afirmó Justin Uberti, , principal de software, en un blog.",Google lanza aplicación de videollamadas Google Duo
Martes 16 de agosto de 2016,(...) ,Otra captura por escándalo de los Juegos Nacionales
Lunes 15 de agosto de 2016,"(...)  genera un malestar que nadie quiere vivir. Dos , electrónicos de la Universidad de los Andes, Nicolás Zuluaga y Santiago Jumah, fundadores de Reallabs (reallabs (...)",Imprimir en 3D / Opinión
Lunes 15 de agosto de 2016,(...)  no trascendía o simplemente se ignoraba por los gobiernos de turno.,En la selva amazónica le rindieron homenaje a un 'sir' británico
Lunes 15 de agosto de 2016,(...) .,Colombianos cuentan cómo se trabaja en Google
Domingo 14 de agosto de 2016,"(...) ”, señaló Mauricio Pulgarín, , agrónomo.","Pharmacielo, la primera empresa que procesará cannabis en Colombia"
Domingo 14 de agosto de 2016,"(...) . Quedó bendecido el 31 de diciembre. “En su día aportamos cada uno 15.000 pesos para contratar un , que hiciese el proyecto. Estaba para 50 familias y 50 hectáreas (...)","Corrupción y despilfarro, algunas de las plagas en el Putumayo"
Sábado 13 de agosto de 2016,(...) . ,"Con tala ilegal, deforestan Parque de los Yariguíes en Santander"
Jueves 11 de agosto de 2016,(...)  en un tema recurrente y muy controvertido en la región.,Nada de bicicletas en el páramo Azufral
Martes 26 de julio de 2016,"(...)  se presentó en el Batallón de ,, donde al parecer 14 soldados también resultaron afectados y dos fallecieron.",Intoxicación en ancianato de Valledupar deja a dos abuelos muertos
Martes 26 de julio de 2016,"(...)  Antioqueña de , y Arquitectos (SAI), indicó la importancia de los proyectos hidroeléctricos del departamento.",Antioquia ve en hidroeléctricas un potencial financiero
Martes 26 de julio de 2016,"(...)  Casallas Rodríguez, ",Denuncian al alcalde de Mosquera por presunta falsificación de diploma
Lunes 25 de julio de 2016,(...) .,La infraestructura llegó a los puertos de ríos del sur del país
Domingo 24 de julio de 2016,"(...)  , que se conocieron mientras hacían una maestría en la Universidad Eafit, de Medellín. Hoy la ven materializada con TeSirve, una aplicación en la que trabajaron (...)",'App' al servicio de casas y oficinas
Domingo 24 de julio de 2016,(...)  fósiles.,¿Qué hacer con el CO2? ¡Volverlo piedras!
