date,link,description,title
Miércoles  6 de julio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/los-errores-que-llevaron-al-ocaso-de-blackberry/16637360,"(...)  en el BlackBerry Bold, un modelo con un mejor teclado y una pantalla más grande. El desarrollo de los productos tomaba alrededor de 18 meses. Los , se esmeraban por pulir cada detalle y ello (...)",Los errores que llevaron al ocaso de BlackBerry (Parte I)
Martes  5 de julio de 2016,http://www.eltiempo.com/colombia/cali/con-pequena-central-hidroelectrica-proponen-llevar-luz-a-caserios/16637017,"(...) , para explicar los conceptos básicos de la generación de energía eléctrica a sus alumnos de la Universidad.",Con pequeña central hidroeléctrica proponen llevar luz a caseríos
Martes  5 de julio de 2016,http://www.eltiempo.com/colombia/medellin/buscan-frenar-segunda-fase-de-parques-del-rio-/16636916,(...) .,Buscan frenar segunda fase de Parques del Río 
Martes  5 de julio de 2016,http://www.eltiempo.com/mundo/europa/primer-aniversario-del-referendo-en-grecia/16636878,"(...)  el referendo un error"".",Griegos entre desencanto y resignación tras un año del referendo 
Lunes  4 de julio de 2016,http://www.eltiempo.com/colombia/llano-7-dias/campo-rubiales/16636472,"(...)  de alojamiento que son modernas, modestas y cómodas para los trabajadores e , que garantizarán el buen funcionamiento del campo”, señaló el presidente de Ecopetrol (...)",Al Campo Rubiales solo le han extraído el 10 por ciento del potencial 
Lunes  4 de julio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/los-principales-beneficios-del-teletrabajo/16636416,"(...) ”, explica Miguel Ángel Moreno, , líder de ventas en Citrix, compañía que suministra tecnologías de virtualización de servidores.",El trabajador en Colombia se está transformando
Lunes  4 de julio de 2016,http://www.eltiempo.com/colombia/barranquilla/deporte-pasa-por-mal-momento-en-el-atlantico-/16636335,"(...)  ciudad, registrada el 6 de agosto de 1904 como la fecha en que se disputó el primer partido oficial entre dos equipos conformados, en su mayoría, por ,, ejecutivos y mecánicos (...)","Deporte, sin voluntad política en Atlántico"
Domingo  3 de julio de 2016,http://www.eltiempo.com/mundo/latinoamerica/entrevista-con-andres-oppenheimer-sobre-los-problemas-latinoamericanos-/16635740,(...) …,'América Latina necesita menos poetas y más técnicos y científicos'
Miércoles 29 de junio de 2016,http://www.eltiempo.com/economia/sectores/como-obtener-una-vivienda-interes-social/16632586,"(...)  las cuentas, Miriam recibió del , de la constructora Bolívar una de las casas en Metrovivienda Bosa. “",'Esta casa es lo más grande que me dio la vida'
Domingo  3 de julio de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/historia-de-vida-de-estudiante-destacado/16635623,"(...)  Hanner Patiño mientras recuerda el día en que supo que cumpliría su sueño de ser ,.",Un futuro ingeniero que lucha por una mejor vida
Miércoles 29 de junio de 2016,http://www.eltiempo.com/politica/justicia/citacion-de-la-fiscalia-a-carlos-solarte/16632469,(...) ,Ingeniero Carlos Solarte es citado a interrogatorio en la Fiscalía
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/cali/robot-para-detectar-las-minas-antipersonas/16632418,"(...)  , de esta región pensaran en crear un robot capaz de detectar y señalar dónde están estos artefactos, usados por la guerrilla en el conflicto armado de hace más (...)","Hyperion, el robot para detectar las minas antipersonas"
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/llano-7-dias/sumideros-amenazan-transito-en-la-via-circunvalar/16632391,"(...)  sin rejillas o desnivel en La Esperanza y por El Bochica”, asegura Castaño.",Sumideros sin rejillas amenazan el tránsito en la vía Circunvalar
Miércoles 29 de junio de 2016,http://www.eltiempo.com/bogota/resultados-de-la-intervencion-al-bronx-en-bogota/16632360,"(...) ’ que delinquían en el ‘Bronx’ contaban con el trabajo de un , químico que había logrado desarrollar una fórmula que potenciaba el poder adictivo del basuco y hacía (...)","El 'Bronx', un error que no se puede repetir en Bogotá"
Miércoles 29 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/dopaje-tecnologico-en-el-ciclismo/16632316,"(...)  (Italia), en 2013, tuve la oportunidad de hablar con una persona muy ligada al deporte. En esa charla de café me contó los detalles de cuántos vatios se alcanzan, del , (...)",El Tour dispondrá de cámaras térmicas contra el dopaje tecnológico
Martes 28 de junio de 2016,http://www.eltiempo.com/politica/justicia/la-fiscalia-cito-a-interrogatorio-al-ingeniero-carlos-alberto-solarte-solarte/16632142,(...) ,Citan a interrogatorio a uno de los mayores contratistas del país
Martes 28 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/cargos-contra-exalcalde-de-santa-marta-/16631837,(...) .,"Formulan cargos contra Carlos Caicedo, exalcalde de Santa Marta"
Martes 28 de junio de 2016,http://www.eltiempo.com/politica/justicia/accidente-helicoptero-del-ejercito/16631691,"(...)  tradicional y muy unida de Bucaramanga, de donde era oriundo el , de aviación, quien estuvo 18 años en las Fuerzas. (Vea la galería (...)",El sargento Aparicio disfrutaba lo que hacía: volar
Martes 28 de junio de 2016,http://www.eltiempo.com/entretenimiento/cine-y-tv/indiebo-festival-de-cine-en-bogota/16631602,"(...)  en pugna' o 'Tarde de perros'), de Nancy Buirski, que además será una de las invitadas al IndieBo junto con Chris Newman ( , de sonido de 'El padrino'); el director chino Yang Zhang (...)",Bocados de película para probar en el festival IndieBo
Sábado  2 de julio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/invento-traduce-cinco-idiomas/16635475,(...)  evitar que vuelva a pasar por esa desagradable situación.,El invento que lo pone a hablar en 5 idiomas
Sábado  2 de julio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/invento-que-hace-hablar-5-idiomas-al-que-lo-usa-/16635474,(...)  evitar que vuelva a pasar por esa desagradable situación.,El invento que lo pone a hablar en 5 idiomas
Sábado  2 de julio de 2016,http://www.eltiempo.com/colombia/llano-7-dias/jhon-onofre-gana-el-concurso-a-otro-nivel/16635347,(...) ,El cantante llanero Jhon Onofre puso el joropo a otro nivel
Viernes  1 de julio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/garman-bacca-nuevo-miembro-en-la-comision-de-regulacion-de-comunicaciones/16634518,(...)  de los servicios de comunicaciones completa ,Germán Bacca Medina se posesionó como nuevo comisionado de la CRC
Jueves 23 de junio de 2016,http://www.eltiempo.com/politica/proceso-de-paz/colaboradores-para-el-acuerdo-sobre-fin-del-conflicto/16627607,(...)  en marcha para los guerrilleros desmovilizados.,Los dos hombres claves en el acuerdo para cese del fuego
Miércoles 22 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/entrevista-con-director-ejecutivo-de-twitter/16627238,"(...)  la interacción de los mismos con sus audiencias. ,Moreira es , egresado de la Pontifícia Universidade Católica de Rio de Janeiro y ostenta una maestría (...)",A Twitter no le preocupa el crecimiento de otras redes sociales
Lunes 20 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/twitter-compra-magic-pony/16625479,"(...)  de mayor calidad en Twitter"".",Twitter apuesta a la inteligencia artificial adquiriendo a Magic Pony
Viernes  1 de julio de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/colombia-una-maquina-de-hechos-positivos/16634251,(...)  Paulina Vega Dieppa?,Colombia: una máquina de hechos positivos
Jueves 30 de junio de 2016,http://www.eltiempo.com/entretenimiento/arte-y-teatro/historia-de-la-casa-de-la-opera/16633316,(...) .,"La historia detrás de la Casa de la Ópera, emblema de Sídney"
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/soldados-que-se-evadieron-de-batallon-se-entregaron-en-quinchia/16632964,(...)  remitida a un centro médico.,Soldados que se evadieron de batallón se entregaron en Quinchía
Lunes 20 de junio de 2016,http://www.eltiempo.com/bocas/cronica-grafica-champeta-joaquin-sarmiento/16625443,"(...)  días en las que participan un cantante, responsable de la melodía y la letra, y un , que trabaja en los beats y los arreglos. Cada uno recibe alrededor de $400.000 por el trabajo (...)",El color de la champeta
Lunes 20 de junio de 2016,http://www.eltiempo.com/tecnosfera/resenas-tecnologia/cinco-inventos-de-apple-que-nunca-se-hicieron-realidad/16625382,(...) ,Cinco inventos de Apple que nunca se hicieron realidad
Lunes 20 de junio de 2016,http://www.eltiempo.com/colombia/llano-7-dias/turris-problema-de-la-policia-y-la-fiscalia-/16625220,"(...)  y los homicidios de un policía y de un , por fleteo. A este último lo mató por robarle un maletín con 15 millones de pesos.",Policía y Fiscalía de Villavo tienen un problema llamado 'Turris'
Martes 28 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/cifras-en-ventas-de-tecnologia-en-colombia-entre-2013-y-2015/16631466,"(...) , y se prevé que surgirán más. Gerente de infraestructura, analista de inteligencia de negocios, científico de datos, , de seguridad de la información, analista de seguridad (...)",Ventas en tecnología en el país crecieron $ 3 billones en dos años
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/cali/se-entregaron-soldados-evadidos-en-el-valle-del-cauca/16632910,(...) .,Se entregaron soldados que se habían evadido de batallón en el Valle
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/medellin/subastaran-arte-para-hacer-gira-por-espana/16632680,"(...)  declinan la invitación porque es muy difícil para cualquier festival cargar con 10 músicos, más , de sonido, más otras personas que viajan con los músicos (...)",Subastarán arte para hacer gira por España
Miércoles 29 de junio de 2016,http://www.eltiempo.com/colombia/medellin/claudia-restrepo-renuncio-al-metro/16632665,(...)  que tiene en marcha la empresa.,El Metro ya no contará con la gerencia de Claudia Restrepo
Lunes 20 de junio de 2016,http://www.eltiempo.com/colombia/cali/matan-a-pareja-de-motociclistas-en-el-norte-del-valle/16625150,"(...) "", añadió el concejal.",En Pereira exigen captura de quienes mataron a motociclistas en Valle
Lunes 27 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/procuraduria-sanciona-a-exalcalde-de-santa-marta/16630962,(...) .,Procuraduría formuló pliego de cargos contra exalcalde de Santa Marta
Lunes 27 de junio de 2016,http://www.eltiempo.com/colombia/medellin/costo-del-arreglo-de-la-hidroelectica-de-guatape/16630769,"(...)  de la Cuesta, dijo que la central se entregó en operación 68 días antes de lo previsto, gracias a que unas 800 personas apoyaron las labores para ponerla a funcionar.",Reparar hidroeléctrica de Guatapé costó 25 millones de dólares
Lunes 27 de junio de 2016,http://www.eltiempo.com/mundo/latinoamerica/ampliacion-del-canal-de-panama/16630446,(...) .,"Panamá, con canal ampliado al mundo"
Lunes 20 de junio de 2016,http://www.eltiempo.com/colombia/medellin/estudiantes-de-la-u-de-a-disenan-cajas-negras-para-buses/16625140,(...) ,Estudiantes de la  U de A diseñan 'cajas negras' para buses
Lunes 20 de junio de 2016,http://www.eltiempo.com/colombia/medellin/ferrocarril-en-antioquia/16624769,"(...)  en 1929, cuando terminó su construcción, que había empezado en 1874.",En Antioquia van a revivir el ferrocarril
Domingo 19 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/derrame-de-crudo-en-el-rio-mira-un-ano-despues/16624079,"(...) ”, relata el , ambiental Javier Montaño, del Consejo Comunitario del río Caunapí.",Se cumple un año de la 'más grave tragedia' ambiental de la década
Domingo 26 de junio de 2016,http://www.eltiempo.com/colombia/barranquilla/implosion-del-coliseo-cubierto-de-barranquilla-/16630320,"(...)  de construcción y para hacerlo, se colocaron 336 cartuchos de indugel de acuerdo a la carga que los , habían estipulado: Todo quedó bien”, dijo.",Coliseo Cubierto de Barranquilla fue demolido y quedó en la historia
Domingo 26 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/sistema-de-transporte-publico-en-santa-marta-/16630160,(...)  con el diseño del alcantarillado pluvial.,Cómo avanza el Sistema de Transporte Público en Santa Marta 
Domingo 26 de junio de 2016,http://www.eltiempo.com/mundo/ee-uu-y-canada/fanatismo-en-las-redes-para-tratar-de-anticipar-golpes-del-ei/16629961,"(...)  de físicos, científicos sociales e , que veníamos trabajando por separado múltiples dimensiones del mismo problema.",¿Cómo prever ataques de EI con redes sociales?
Viernes 24 de junio de 2016,http://www.eltiempo.com/bogota/proyectos-para-evitar-incendios-en-cerros-orientales-de-bogota/16629157,(...)  de sensores detectará cambios de temperatura,"Drones y sensores, las ideas para evitar incendios en cerros de Bogotá"
Viernes 24 de junio de 2016,http://www.eltiempo.com/colombia/medellin/sin-maiz-no-hay-pais-una-obra-que-busca-concientizar/16629123,"(...)  que los invadieron con maíces traídos de Estados Unidos, y entonces aquí es lo mismo, entonces lo ponemos aquí con esa misma bandera”, explicó el , (...)",'Sin maíz no hay país' una obra que busca concientizar
Jueves 23 de junio de 2016,http://www.eltiempo.com/opinion/columnistas/samsoe-manuel-guzman-henenssey-columna-el-tiempo/16628318,"(...)  generada por el viento. Toda una industria de herreros, , y emprendedores locales para desarrollar la tecnología de los parques eólicos instalados en el mar. Pero el enfoque de la (...)",Samsoe
Sábado 18 de junio de 2016,http://www.eltiempo.com/mundo/latinoamerica/golpe-al-kirchnerismo-en-argentina/16624023,"(...)  de Kirchner, quien dijo en Facebook que “el dinero que el , López tenía en su poder, alguien se lo dio. Y no fui yo. Ni ninguno de los miles de militantes que integran este espacio (...)","Escándalo del convento, un nuevo golpe al kirchnerismo"
Sábado 18 de junio de 2016,http://www.eltiempo.com/bogota/colegios-que-contaminan-en-bogota-/16623504,"(...)  de pesos.,También le fue impuesto un sellamiento a una sede de la empresa F.M.L. , y Cía., tras detectar afectaciones al humedal.,Según Leonardo (...)",Sancionan a cuatro colegios por contaminar
Viernes 17 de junio de 2016,http://www.eltiempo.com/bogota/historia-de-las-calles-de-bogota/16623256,"(...) , historiador del Instituto Distrital de Patrimonio Cultural (IDPC), y el , Cipriano Londoño, quienes contaron que",Los caminos que le cambiaron la cara a Bogotá 
Viernes 17 de junio de 2016,http://www.eltiempo.com/bogota/proyectos-de-innovacion-en-colombia/16623253,"(...) , , industriales y administradores de empresas, se dedica a la formulación del plan de ruta de las empresas y les ayudan a conocer qué leyes y decretos las rigen (...)",Cinco innovadores que encarnan las cinco apuestas de la región
Viernes 17 de junio de 2016,http://www.eltiempo.com/bogota/contaminacion-de-humedales/16622886,"(...)  se incluyó en la medida a la empresa F.M.L. , y Cía.",Cierran vertimientos de aguas residuales de 4 colegios del norte
Viernes 17 de junio de 2016,http://www.eltiempo.com/entretenimiento/cine-y-tv/muere-ruben-aguirre-perfil-del-profesor-jirafales/16622754,"(...) .,Aguirre, de hecho, no estudió actuación. Se graduó de , agrónomo de la Escuela Superior de Agricultura Hermanos Escobar en Ciudad Juárez, una carrera que nunca (...)","Adiós al 'profesor Jirafales', maestro de millones de latinoamericanos"
Viernes 17 de junio de 2016,http://www.eltiempo.com/politica/justicia/capturan-red-que-traia-licores-finos-de-contrabando-a-colombia/16622526,"(...)  de contrabando era diluido con alcoholes más baratos fabricados directamente por la red.,El CTI detectó que jóvenes recién graduados como , químicos estaban (...)",Así cayeron los 'zares' del trago adulterado en el país 
Viernes 17 de junio de 2016,http://www.eltiempo.com/politica/justicia/reducen-condena-al-excontratista-emilio-tapia/16622339,(...)  en realidad quedaron en manos de ellos tres.,Tumban la condena más alta proferida por el 'carrusel' de contratos
Jueves 16 de junio de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/latinos-triunfan-en-el-extranjero/16622195,(...) ).,Colombianos que triunfan en el extranjero
Miércoles 15 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/plata-de-juegos-nacionales-se-utilizo-en-compra-de-apartamentos-en-bogota/16621287,(...)  terceros y lavado de activos.,Con dinero de Juegos Nacionales se compraron apartamentos en Bogotá
Miércoles 15 de junio de 2016,http://www.eltiempo.com/politica/justicia/capturado-brasileno-con-megadragas-de-mineria-ilegal/16620495,(...) ,"Cae brasileño, cerebro de máquinas 'dragones' que matan a los ríos"
Miércoles 15 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/minisatelites-de-la-nasa/16620420,(...)  en la atmósfera terrestre.,"Minisatélites, ideales para misiones específicas"
Miércoles 15 de junio de 2016,http://www.eltiempo.com/economia/empresas/multas-contra-el-consorcio-navelena/16620381,"(...) ”, explicó el , Paulino Galindo, jefe del Equipo Supervisor del contrato.",Corren multas contra el consorcio Navelena 
Martes 14 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/marcelo-cataldo-sera-el-nuevo-presidente-de-tigo-une/16619982,"(...)  brasileña e italiana. Es , informático con MBA de la Universidad Politécnica de Madrid (España). Fue director de desarrollo de Negocios de América Latina para Millicom (...)",Tigo Une anuncia nuevo presidente y renovación de su estructura 
Martes 14 de junio de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/murio-jose-lugo/16619941,(...) .,"Fallece el pianista boricua José Lugo, ganador de ocho premios Grammy"
Martes 14 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/la-educacion-en-colombia-esta-desintegrada/16619621,"(...)  psicólogos, sociólogos, historiadores, politólogos, entre otros, al igual que ,, médicos y profesionales de la empresa, de los que no podríamos decir que (...)","'La nuestra, una educación de saberes desintegrados'"
Lunes 13 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/juegos-bolivarianos-en-santa-marta/16618888,(...) .,Alcaldía gestiona crédito para escenarios de Juegos Bolivarianos 
Lunes 13 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/salud/sistema-diabeloop-pancreas-artificial-para-diabeticos-asocia-insulina-y-telefonos/16618780,"(...)  en un algoritmo ""hipercomplejo de 13 ecuaciones con 13 incógnitas"" explica Sylvain Rousson, uno de los , que lo desarrolló. ""La idea es calcular de forma permanente y anticipada (...)",'Páncreas artificial' para diabéticos asocia insulina y teléfonos
Lunes 13 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/biologia-mas-viva-que-nunca/16618489,"(...)  de petróleo. Obtener un galón de crudo requiere de 15 de agua. El , químico Andrés González desarrolló un grupo de moléculas, que de manera biodegradable, son (...)","Biología, más viva que nunca / Opinión"
Domingo 12 de junio de 2016,http://www.eltiempo.com/colombia/cali/hurto-de-cable-enreda-a-empresas-de-servicios-publicos/16618226,"(...)  más. Y es imposible tener policías o vigilantes en todas las conexiones”, dice Rubén Chávez, , de la zona sur del área de energía de Emcali.","'Mafia del cobre', un azote para los servicios públicos"
Miércoles  8 de junio de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/boyacenses-con-cargos-de-poder-/16614946,"(...)  eligió al exgobernador de Boyacá Juan Carlos Granados Becerra como contralor distrital de la Capital.,El jueves de la semana pasada el , geólogo y abogado boyacense Orlando (...)","Boyacenses, con cargos de poder "
Miércoles  8 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/generan-electricidad-y-gas-a-partir-de-la-orina/16614312,"(...) , este mexicano ",Ingeniero mexicano transforma la orina en electricidad y gas
Miércoles  8 de junio de 2016,http://www.eltiempo.com/bogota/edificio-teleskop-en-bogota/16614156,"(...)  e , S. A., firma constructora del proyecto, la edificación busca generar un incentivo para la economía de la ciudad, y ya han vendido apartamentos y locales por un valor (...)",Teleskop renovará la esquina de la carrera 7.ª de Bogotá
Martes  7 de junio de 2016,http://www.eltiempo.com/colombia/barranquilla/congresistas-pullan-por-demoras-en-obras-del-sur-del-atlantico/16613381,"(...)  para , y funcionarios de la oficina de Prevención y Desastres del Departamento que tendrían la misión de estar atentos al tema de la erosión, las filtraciones y los niveles (...)",Congresistas 'pullan' por demoras en obras del sur del Atlántico
Martes  7 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/entrevista-a-ignacio-mantilla-rector-de-la-universidad-nacional/16613146,(...) ,'Universidad Nacional debe ser interventora de paz': Ignacio Mantilla
Martes  7 de junio de 2016,http://www.eltiempo.com/colombia/cali/ambiente-vuelve-a-operar-planta-para-tratar-lixiviados/16613126,"(...)  la preocupación de , de la Universidad del Valle por la contaminación del río Cauca, por los lixiviados y por metales pesados en suelos cercanos al cauce y a fuentes de aguas (...)",Vuelve a operar la antigua planta del 'basuro' de Navarro
Lunes  6 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/airbus-y-la-innovacion-aeronautica/16612978,"(...)  complicado y costoso, por lo que la mayoría de los logos optan por la sencillez.",En Alemania alza vuelo la transformación digital
Lunes  6 de junio de 2016,http://www.eltiempo.com/politica/gobierno/polemica-por-supuestas-irregularidades-en-comida-escolar-en-medellin/16612542,"(...)  a apoderarse de estos contratos”, aseguró el concejal.",Polémica por supuestas irregularidades en comida escolar en Medellín
Domingo  5 de junio de 2016,http://www.eltiempo.com/colombia/barranquilla/a-finales-de-junio-iniciaran-obras-en-el-canal-del-dique/16612462,"(...)  del Río Grande de la Magdalena (Cormagdalena), el Instituto Nacional de vías (Invías), ,, arquitectos, veedores y la comunidad.",A finales de junio iniciarán obras en el Canal del Dique
Domingo  5 de junio de 2016,http://www.eltiempo.com/deportes/automovilismo/gustavo-yacaman-se-subio-al-podio-en-paul-ricard/16612349,"(...)  para el campeonato. Un arduo trabajo de Yacamán, Monje y el equipo de , y mecánicos del auto, quienes permanecieron por varias horas en Paul Ricard analizando los datos de la primera carrera (...)",Gustavo Yacamán se subió al podio en Paul Ricard
Domingo 12 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/cultivo-de-palma-de-cera-en-mapiripan/16617892,(...) ,El cultivo de palma que le cambió la cara a Mapiripán
Sábado 11 de junio de 2016,http://www.eltiempo.com/deportes/otros-deportes/campeonato-mundial-de-apnea-san-andres/16617383,"(...) : ,La historia de Sofía Gómez, una deportista que toca fondo",San Andrés abrió sus puertas al campeonato de Apnea
Sábado 11 de junio de 2016,http://www.eltiempo.com/colombia/medellin/jugar-con-mariposa-para-conservar-el-patrimonio-/16617092,"(...)  del Corral de Santa Fe de Antioquia y estuvo a cargo del , químico, Alberto González.",Jugar con mariposas para conservar el patrimonio 
Domingo  5 de junio de 2016,http://www.eltiempo.com/colombia/cali/laguna-de-sonso-ha-perdido-48-por-ciento-de-su-cobertura-lagunar/16612310,"(...)  , ambientales. ",Sonso ha perdido el 90 por ciento de su cobertura lagunar
Domingo  5 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/entrevista-a-diego-molano-sobre-el-uso-de-las-tic/16611911,"(...)  de ,; en Europa, de casi 2 millones. En Silicon Valley la mayoría son indios o chinos. No hay de dónde importarlos, la única solución es producirlos.","'Que empresas usen las TIC, tarea pendiente': Diego Molano"
Sábado 11 de junio de 2016,http://www.eltiempo.com/colombia/llano-7-dias/acueducto-por-gravedad-de-villavicencio/16616966,"(...)  y surtir a los usuarios de la Empresa de Acueducto y Alcantarillado de Villavicencio (EAAV).,Mauricio de la Rosa, , director de la interventoría del Plan Departamental de Aguas (PDA (...)",Edesa asume obras del acueducto de Villavicencio
Viernes 10 de junio de 2016,http://www.eltiempo.com/contenido-comercial/publirreportaje/jacto-y-eduardono-expertos-en-fumigacion/16616755,"(...) , combustible y mano de obra, entre otros.",Jacto y Eduardoño expertos en fumigación
Viernes 10 de junio de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/nace-el-libro-que-adapta-su-historia-a-cada-lector/16616239,"(...) , que es , informático, comenzó a trabajar con el escritor. Después, vinieron sus dos socios actuales: Rémy Bauer, desarrollador, y Aurélie Chavanne, diseñadora web (...)",El libro electrónico que adapta sus historias al perfil de cada lector
Sábado  4 de junio de 2016,http://www.eltiempo.com/economia/sectores/datafonos-estaran-en-tiendas-de-barrio/16611766,"(...)  entre los profesionales independientes (abogados, odontólogos, , de sistemas), vendedores multinivel, manicuristas, empresas de comunicaciones, aseguradoras y aquellas empresas con fuerzas de ventas (...)",Los datáfonos aterrizan en las tiendas de barrio
Sábado  4 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/implosion-de-puente-en-bucaramanga/16611758,"(...)  porque las columnas están muy pobladas de acero”, explicó el , Rogelio Gómez Escobar, gerente de Atila, empresa que realizó entre la noche del viernes y la madrugada de hoy (...)",Así fue la implosión que derribó un puente urbano en Bucaramanga
Sábado  4 de junio de 2016,http://www.eltiempo.com/colombia/medellin/alertan-por-mal-uso-de-plaguicidas-en-el-campo-y-en-la-ciudad/16611594,"(...)  debería venderse con formula de , agrónomo, pero aún no está regulado por la ley”, dijo la experta.",Alertan por mal uso de plaguicidas en el campo y en la ciudad
Viernes 10 de junio de 2016,http://www.eltiempo.com/colombia/medellin/todos-los-que-estaban-ahi-quedaron-atrapados/16616123,"(...)  con sus operarios, también había un supervisor de la obra y un ,”, contó. Agregó que en el momento del derrumbe había varias personas caminando por el sector, pero (...)",'Todos los que estaban ahí quedaron atrapados'
Viernes 10 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/derrumbe-en-via-a-quibdo-testimonios-de-la-tragedia/16616041,"(...)  caso omiso y decidieron pasar sin la orden de los técnicos e ,, que trabajaban en la reapertura de la vía.",Avanzan labores de rescate en vía a Quibdó: van ocho muertos
Jueves  9 de junio de 2016,http://www.eltiempo.com/colombia/medellin/investigan-si-deslizamiento-en-quibdo-deja-a-30-desaparecidos/16615857,(...) .,Alud de tierra en vía a Quibdó deja 6 muertos y unos 30 desaparecidos
Jueves  9 de junio de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/francia-crean-libro-que-adapta-historia-a-gustos-del-lector/16615358,"(...)  hace dos años y desde entonces, Marchesson, que es , informático, comenzó a trabajar con el escritor.",Crean libro que adapta la trama a los gustos del lector
Viernes  3 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/vida-en-otros-planetas-tiene-como-reto-la-construccion-de-bases/16610271,"(...)  espaciales ya están trabajando junto a , y arquitectos en lo que será el diseño de estructuras capaces de soportar los ambientes extraterrestres y que faciliten y protejan la vida (...)",El reto de construir bases para vivir en otros planetas
Viernes  3 de junio de 2016,http://www.eltiempo.com/colombia/medellin/proyecto-hidroelectrico-antioqueno-gana-premio-nacional-de-ingenieria/16610270,"(...)  Hidralpor, recibió el Premio Nacional de Ingeniería, el máximo galardón entregado por la Sociedad Colombiana de , (SCI), el pasado 1 de junio.",Proyecto hidroeléctrico antioqueño gana Premio Nacional de Ingeniería
Jueves  2 de junio de 2016,http://www.eltiempo.com/opinion/columnistas/bogota-presente-y-futuro-enrique-santos-molano-columna-el-tiempo/16610059,"(...)  ‒esperanzado inútilmente en que se tratara de un homónimo‒ del fallecimiento del ,, astrónomo y lector del tarot, Eduardo Silva Sánchez. Se había marchado (...)","Bogotá, presente y futuro  "
Jueves  2 de junio de 2016,http://www.eltiempo.com/colombia/medellin/asi-va-la-restitucion-de-tierras-en-antioquia-/16609599,"(...) ; y como lo afirma Martín, hasta ha superado , que le han tratado de dar cátedra, pero ni sus años de universidad igualan la experiencia de este campesino de Granada, Antioquia (...)",Así va la restitución de tierras en Antioquia 
Jueves  2 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/usuarios-podran-inspeccionar-mantenimiento-del-alumbrado-publico/16609598,(...)  hace 14 años pero con el paso del tiempo se consolidó como una aplicación móvil que se presentó hace 4 meses.,Usuarios podrán inspeccionar mantenimiento del alumbrado público
Jueves  2 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/choco-to-dance-chocoanos-ensenan-a-bailar-a-extranjeros-para-financiar-posgrados/16609412,"(...)  de Administración (CESA) y la Maestría en Educación Matemática (Universidad de los Andes); en Medellín, la Facultad de Minas (Universidad Nacional), la Escuela de , de Antioquia (...)","Para financiar posgrados, chocoanos enseñan a bailar a extranjeros"
Miércoles  1 de junio de 2016,http://www.eltiempo.com/estilo-de-vida/viajar/tunel-que-atraviesa-los-alpes-en-suiza/16609072,"(...)  por el , y planificador de transportes suizo Carl Eduard Gruner y su realización costó más de 12.000 millones de francos suizos, unos 11.000 millones euros.",Suiza estrena un túnel que bate todos los récords
